OrderID,CustomerID,OrderDateTime,DeliveryDateTime,TotalAmount,DeliveryStatus
885,290,"2024-11-11 17:54:56","2024-11-11 18:05:56",121,Delivered
887,282,"2024-11-01 16:25:56","2024-11-01 16:37:56",1483,Delivered
888,180,"2024-11-01 18:36:56","2024-11-01 18:48:56",1450,Delivered
892,208,"2024-11-11 17:34:56","2024-11-11 17:46:56",1478,Delivered
895,73,"2024-11-16 19:09:56","2024-11-16 19:17:56",468,Delivered
896,38,"2024-11-17 14:46:56","2024-11-17 14:58:56",283,Delivered
902,87,"2024-11-02 00:54:56","2024-11-02 01:07:56",990,Delivered
908,171,"2024-11-17 06:56:56","2024-11-17 07:05:56",669,Delivered
910,22,"2024-11-07 12:15:56","2024-11-07 12:23:56",486,Delivered
911,181,"2024-11-06 02:22:56","2024-11-06 02:36:56",1367,Delivered
913,297,"2024-11-23 02:15:56","2024-11-23 02:24:56",905,Delivered
914,46,"2024-11-11 04:20:56","2024-11-11 04:37:56",1046,Delivered
919,154,"2024-11-02 01:42:56","2024-11-02 01:51:56",118,Delivered
920,277,"2024-11-11 22:33:56","2024-11-11 22:44:56",230,Delivered
923,41,"2024-11-10 23:09:56","2024-11-10 23:23:56",1051,Delivered
924,245,"2024-11-23 01:22:56","2024-11-23 01:34:56",456,Delivered
939,299,"2024-11-23 16:06:56","2024-11-23 16:18:56",669,Delivered
940,258,"2024-11-01 16:22:56","2024-11-01 16:37:56",742,Delivered
941,264,"2024-11-10 14:52:56","2024-11-10 15:06:56",504,Delivered
942,216,"2024-11-09 23:24:56","2024-11-09 23:37:56",725,Delivered
943,137,"2024-11-16 00:06:56","2024-11-16 00:16:56",952,Delivered
944,180,"2024-11-07 22:56:56","2024-11-07 23:11:56",1461,Delivered
946,229,"2024-11-14 15:15:56","2024-11-14 15:27:56",1375,Delivered
951,54,"2024-11-07 13:24:56","2024-11-07 13:34:56",1207,Delivered
956,162,"2024-11-13 23:28:56","2024-11-13 23:42:56",757,Delivered
957,43,"2024-11-07 00:48:56","2024-11-07 00:56:56",1255,Delivered
959,55,"2024-11-07 08:04:56","2024-11-07 08:16:56",1421,Delivered
960,45,"2024-11-13 06:13:56","2024-11-13 06:30:56",310,Delivered
961,248,"2024-11-14 23:50:56","2024-11-15 00:03:56",1240,Delivered
966,226,"2024-11-19 21:46:56",,311,Cancelled
967,102,"2024-11-08 23:38:56","2024-11-08 23:53:56",627,Delivered
968,14,"2024-11-20 23:23:56","2024-11-20 23:36:56",1286,Delivered
970,103,"2024-11-18 03:15:56","2024-11-18 03:31:56",731,Delivered
971,38,"2024-11-22 20:38:56","2024-11-22 20:55:56",1137,Delivered
972,165,"2024-11-14 17:36:56","2024-11-14 17:52:56",124,Delivered
973,36,"2024-11-05 23:25:56","2024-11-05 23:35:56",430,Delivered
975,58,"2024-11-16 00:01:56","2024-11-16 00:16:56",1197,Delivered
976,33,"2024-11-20 16:06:56","2024-11-20 16:15:56",355,Delivered
977,223,"2024-11-15 12:19:56","2024-11-15 12:36:56",476,Delivered
978,137,"2024-11-04 05:16:56","2024-11-04 05:24:56",349,Delivered
980,259,"2024-11-09 07:42:56","2024-11-09 07:50:56",1131,Delivered
982,296,"2024-11-21 18:45:56","2024-11-21 18:54:56",1178,Delivered
985,35,"2024-11-18 08:17:56","2024-11-18 08:28:56",1169,Delivered
986,255,"2024-11-20 19:47:56","2024-11-20 20:03:56",745,Delivered
988,15,"2024-11-03 12:46:56","2024-11-03 13:02:56",904,Delivered
991,36,"2024-11-19 20:16:56","2024-11-19 20:29:56",319,Delivered
996,175,"2024-11-21 00:31:56","2024-11-21 00:45:56",706,Delivered
997,289,"2024-11-16 01:14:56","2024-11-16 01:31:56",192,Delivered
1000,175,"2024-11-07 12:18:56","2024-11-07 12:28:56",272,Delivered
1001,233,"2024-11-11 00:33:56","2024-11-11 00:41:56",267,Delivered
1003,210,"2024-11-08 00:30:56","2024-11-08 00:45:56",1296,Delivered
1004,128,"2024-11-13 08:05:56","2024-11-13 08:13:56",695,Delivered
1005,197,"2024-11-08 23:49:56","2024-11-09 00:04:56",688,Delivered
1007,194,"2024-11-01 19:37:56","2024-11-01 19:51:56",476,Delivered
1011,14,"2024-11-07 06:10:56","2024-11-07 06:20:56",524,Delivered
1012,140,"2024-11-04 20:06:56","2024-11-04 20:23:56",1500,Delivered
1013,295,"2024-11-17 04:57:56","2024-11-17 05:10:56",305,Delivered
1014,277,"2024-11-10 20:08:56","2024-11-10 20:16:56",1423,Delivered
1015,199,"2024-11-03 19:48:56","2024-11-03 20:03:56",148,Delivered
1016,251,"2024-11-17 14:18:56","2024-11-17 14:26:56",1177,Delivered
1023,182,"2024-11-01 08:03:56","2024-11-01 08:15:56",452,Delivered
1024,51,"2024-11-05 01:03:56","2024-11-05 01:13:56",114,Delivered
1029,221,"2024-11-12 11:37:56","2024-11-12 11:53:56",121,Delivered
1032,76,"2024-11-21 21:41:56","2024-11-21 21:53:56",239,Delivered
1033,56,"2024-11-18 06:41:56","2024-11-18 06:57:56",791,Delivered
1047,56,"2024-11-02 15:44:56","2024-11-02 15:57:56",520,Delivered
1049,112,"2024-11-10 09:56:56","2024-11-10 10:11:56",364,Delivered
1050,219,"2024-11-18 15:27:56","2024-11-18 15:41:56",1200,Delivered
1058,172,"2024-11-04 08:07:56","2024-11-04 08:15:56",1223,Delivered
1060,203,"2024-11-18 10:33:56","2024-11-18 10:47:56",498,Delivered
1061,196,"2024-11-23 05:14:56","2024-11-23 05:25:56",148,Delivered
1062,44,"2024-11-17 21:33:56","2024-11-17 21:47:56",420,Delivered
1066,293,"2024-11-04 15:02:56","2024-11-04 15:19:56",1208,Delivered
1067,82,"2024-11-05 12:55:56","2024-11-05 13:04:56",491,Delivered
1068,265,"2024-11-03 10:11:56","2024-11-03 10:27:56",1089,Delivered
1069,7,"2024-11-04 22:21:56","2024-11-04 22:33:56",1121,Delivered
1072,48,"2024-11-13 00:06:56","2024-11-13 00:20:56",1142,Delivered
1073,219,"2024-11-02 07:43:56","2024-11-02 07:56:56",1495,Delivered
1076,293,"2024-11-23 11:19:56","2024-11-23 11:33:56",1034,Delivered
1081,38,"2024-11-18 19:36:56","2024-11-18 19:47:56",680,Delivered
1084,45,"2024-11-08 19:31:56","2024-11-08 19:44:56",1342,Delivered
1087,15,"2024-11-07 10:27:56","2024-11-07 10:39:56",1441,Delivered
1088,135,"2024-11-05 04:32:56","2024-11-05 04:42:56",149,Delivered
1089,193,"2024-11-01 09:18:56","2024-11-01 09:32:56",310,Delivered
1091,290,"2024-11-18 02:18:56","2024-11-18 02:34:56",371,Delivered
1097,103,"2024-11-21 04:45:56","2024-11-21 04:56:56",171,Delivered
1098,83,"2024-11-08 16:52:56","2024-11-08 17:00:56",1335,Delivered
1099,65,"2024-11-16 16:06:56","2024-11-16 16:23:56",1481,Delivered
1101,10,"2024-11-20 19:41:56","2024-11-20 19:57:56",772,Delivered
1103,93,"2024-11-22 22:51:56","2024-11-22 23:03:56",1489,Delivered
1104,207,"2024-11-19 16:46:56","2024-11-19 16:59:56",482,Delivered
1107,233,"2024-11-10 04:33:56","2024-11-10 04:48:56",1180,Delivered
1111,134,"2024-11-12 21:34:56","2024-11-12 21:44:56",1466,Delivered
1112,179,"2024-11-07 20:57:56","2024-11-07 21:06:56",1316,Delivered
1114,293,"2024-11-07 11:04:56","2024-11-07 11:15:56",990,Delivered
1115,131,"2024-11-23 23:10:56","2024-11-23 23:19:56",481,Delivered
1117,58,"2024-11-02 02:29:56","2024-11-02 02:46:56",1240,Delivered
1120,54,"2024-11-13 18:22:56","2024-11-13 18:39:56",420,Delivered
1124,169,"2024-11-07 10:50:56","2024-11-07 11:02:56",1444,Delivered
1132,263,"2024-11-17 22:47:56","2024-11-17 22:59:56",607,Delivered
1133,198,"2024-11-20 09:22:56","2024-11-20 09:33:56",1418,Delivered
1134,189,"2024-11-04 07:54:56","2024-11-04 08:08:56",1270,Delivered
1135,31,"2024-11-11 17:18:56","2024-11-11 17:34:56",530,Delivered
1136,275,"2024-11-17 05:19:56","2024-11-17 05:32:56",522,Delivered
1139,64,"2024-11-15 01:44:56","2024-11-15 01:52:56",147,Delivered
1141,94,"2024-11-23 14:08:56","2024-11-23 14:20:56",183,Delivered
1142,137,"2024-11-19 01:50:56","2024-11-19 02:01:56",678,Delivered
1145,300,"2024-11-18 13:20:56",,582,Cancelled
1146,175,"2024-11-09 12:38:56","2024-11-09 12:49:56",1401,Delivered
1150,296,"2024-11-02 15:15:56","2024-11-02 15:32:56",376,Delivered
1154,109,"2024-11-02 19:12:56","2024-11-02 19:23:56",1319,Delivered
1155,86,"2024-11-03 16:40:56","2024-11-03 16:51:56",1328,Delivered
1156,115,"2024-11-14 20:43:56","2024-11-14 21:00:56",438,Delivered
1161,118,"2024-11-02 09:48:56","2024-11-02 09:58:56",1065,Delivered
1164,197,"2024-11-20 04:01:56","2024-11-20 04:18:56",209,Delivered
1165,20,"2024-11-07 22:28:56","2024-11-07 22:43:56",1347,Delivered
1166,62,"2024-11-23 16:29:56","2024-11-23 16:37:56",1135,Delivered
1167,99,"2024-11-02 02:12:56","2024-11-02 02:23:56",1113,Delivered
1168,255,"2024-11-14 01:45:56","2024-11-14 01:59:56",339,Delivered
1169,272,"2024-11-21 06:29:56","2024-11-21 06:46:56",140,Delivered
1173,197,"2024-11-06 07:00:56","2024-11-06 07:17:56",970,Delivered
1175,211,"2024-11-21 04:50:56","2024-11-21 05:07:56",369,Delivered
1177,117,"2024-11-11 09:51:56","2024-11-11 10:04:56",654,Delivered
1178,277,"2024-11-07 16:05:56","2024-11-07 16:14:56",378,Delivered
1179,255,"2024-11-01 07:44:56","2024-11-01 07:52:56",288,Delivered
1182,124,"2024-11-10 19:50:56","2024-11-10 19:58:56",1102,Delivered
1183,240,"2024-11-22 04:46:56","2024-11-22 05:00:56",170,Delivered
1184,298,"2024-11-18 12:12:56","2024-11-18 12:27:56",829,Delivered
1188,80,"2024-11-10 03:49:56","2024-11-10 04:06:56",649,Delivered
1189,152,"2024-11-19 02:11:56","2024-11-19 02:26:56",1489,Delivered
1194,128,"2024-11-18 17:46:56","2024-11-18 17:57:56",181,Delivered
1196,289,"2024-11-09 19:43:56","2024-11-09 19:59:56",276,Delivered
1200,162,"2024-11-15 12:00:56","2024-11-15 12:09:56",211,Delivered
1201,61,"2024-11-08 09:12:56","2024-11-08 09:22:56",1488,Delivered
1203,191,"2024-11-07 07:11:56","2024-11-07 07:23:56",230,Delivered
1206,7,"2024-11-22 07:14:56","2024-11-22 07:30:56",386,Delivered
1207,67,"2024-11-18 19:48:56","2024-11-18 20:02:56",201,Delivered
1210,245,"2024-11-14 03:41:56","2024-11-14 03:50:56",1170,Delivered
1212,275,"2024-11-13 03:47:56","2024-11-13 04:04:56",483,Delivered
1213,5,"2024-11-06 11:44:56","2024-11-06 12:01:56",475,Delivered
1216,49,"2024-11-14 16:51:56","2024-11-14 17:02:56",905,Delivered
1220,140,"2024-11-17 14:45:56","2024-11-17 14:59:56",1488,Delivered
1221,93,"2024-11-13 05:34:56","2024-11-13 05:45:56",1076,Delivered
1224,105,"2024-11-20 23:36:56","2024-11-20 23:47:56",998,Delivered
1225,208,"2024-11-13 18:59:56","2024-11-13 19:14:56",1399,Delivered
1227,249,"2024-11-21 11:49:56","2024-11-21 11:58:56",950,Delivered
1228,26,"2024-11-02 12:36:56","2024-11-02 12:52:56",256,Delivered
1229,192,"2024-11-05 12:16:56","2024-11-05 12:26:56",1216,Delivered
1230,39,"2024-11-13 19:12:56","2024-11-13 19:20:56",920,Delivered
1232,247,"2024-11-24 04:08:56","2024-11-24 04:25:56",847,Delivered
1233,228,"2024-11-22 23:58:56","2024-11-23 00:12:56",892,Delivered
1234,194,"2024-11-15 06:29:56","2024-11-15 06:39:56",611,Delivered
1239,213,"2024-11-21 01:50:56","2024-11-21 02:01:56",410,Delivered
1240,176,"2024-11-18 15:32:56","2024-11-18 15:41:56",322,Delivered
1242,150,"2024-11-01 03:12:56","2024-11-01 03:20:56",1184,Delivered
1247,31,"2024-11-08 03:34:56","2024-11-08 03:45:56",1353,Delivered
1249,179,"2024-11-21 11:02:56","2024-11-21 11:16:56",1353,Delivered
1251,177,"2024-11-03 06:53:56","2024-11-03 07:02:56",111,Delivered
1252,154,"2024-11-04 20:38:56","2024-11-04 20:49:56",907,Delivered
1253,245,"2024-11-15 15:26:56","2024-11-15 15:37:56",1164,Delivered
1255,84,"2024-11-18 17:23:56","2024-11-18 17:38:56",916,Delivered
1257,209,"2024-11-21 01:44:56","2024-11-21 01:56:56",143,Delivered
1258,191,"2024-11-09 18:27:56","2024-11-09 18:41:56",232,Delivered
1261,253,"2024-11-08 01:20:56","2024-11-08 01:31:56",870,Delivered
1262,92,"2024-11-18 05:15:56","2024-11-18 05:26:56",1237,Delivered
1265,27,"2024-11-21 19:07:56","2024-11-21 19:15:56",1033,Delivered
1266,283,"2024-11-22 22:45:56","2024-11-22 22:53:56",179,Delivered
1267,187,"2024-11-02 08:41:56","2024-11-02 08:52:56",894,Delivered
1268,207,"2024-11-09 07:28:56","2024-11-09 07:42:56",491,Delivered
1269,116,"2024-11-03 07:50:56","2024-11-03 08:00:56",411,Delivered
1270,218,"2024-11-24 06:08:56","2024-11-24 06:19:56",574,Delivered
1271,237,"2024-11-22 16:00:56","2024-11-22 16:13:56",1037,Delivered
1273,288,"2024-11-05 04:53:56","2024-11-05 05:10:56",982,Delivered
1275,127,"2024-11-01 12:04:56","2024-11-01 12:16:56",924,Delivered
1277,239,"2024-11-23 10:41:56","2024-11-23 10:54:56",180,Delivered
1279,298,"2024-11-12 00:35:56","2024-11-12 00:50:56",1078,Delivered
1286,132,"2024-11-13 19:45:56","2024-11-13 19:58:56",378,Delivered
1292,293,"2024-11-17 00:51:56","2024-11-17 01:05:56",1431,Delivered
1293,234,"2024-11-15 18:11:56","2024-11-15 18:25:56",936,Delivered
1294,194,"2024-11-23 04:03:56","2024-11-23 04:19:56",101,Delivered
1295,209,"2024-11-19 15:25:56","2024-11-19 15:39:56",922,Delivered
1296,43,"2024-11-17 20:33:56","2024-11-17 20:43:56",926,Delivered
1297,89,"2024-11-01 07:30:56","2024-11-01 07:44:56",1424,Delivered
1298,233,"2024-11-13 01:11:56",,1013,Cancelled
1300,291,"2024-11-07 12:58:56","2024-11-07 13:09:56",307,Delivered
1302,26,"2024-11-06 04:36:56","2024-11-06 04:45:56",355,Delivered
1306,80,"2024-11-12 07:59:56","2024-11-12 08:16:56",1332,Delivered
1307,163,"2024-11-08 09:06:56","2024-11-08 09:16:56",804,Delivered
1308,222,"2024-11-03 16:03:56","2024-11-03 16:12:56",236,Delivered
1309,194,"2024-11-21 20:52:56","2024-11-21 21:02:56",166,Delivered
1313,186,"2024-11-21 01:05:56","2024-11-21 01:20:56",1072,Delivered
1315,9,"2024-11-01 17:03:56","2024-11-01 17:12:56",1451,Delivered
1316,107,"2024-11-16 21:33:56","2024-11-16 21:46:56",496,Delivered
1318,127,"2024-11-12 16:53:56","2024-11-12 17:04:56",1455,Delivered
1320,85,"2024-11-05 12:48:56","2024-11-05 13:01:56",109,Delivered
1321,72,"2024-11-20 03:46:56","2024-11-20 03:54:56",1425,Delivered
1330,183,"2024-11-24 11:01:56","2024-11-24 11:09:56",1123,Delivered
1335,151,"2024-11-19 10:56:56","2024-11-19 11:06:56",937,Delivered
1336,272,"2024-11-04 19:33:56","2024-11-04 19:49:56",370,Delivered
1340,205,"2024-11-01 09:58:56","2024-11-01 10:10:56",285,Delivered
1344,42,"2024-11-20 03:06:56","2024-11-20 03:23:56",788,Delivered
1348,287,"2024-11-11 11:39:56","2024-11-11 11:54:56",227,Delivered
1350,85,"2024-11-19 23:42:56","2024-11-19 23:59:56",634,Delivered
1352,109,"2024-11-07 00:10:56","2024-11-07 00:21:56",456,Delivered
1354,105,"2024-11-13 16:15:56","2024-11-13 16:26:56",622,Delivered
1356,177,"2024-11-05 05:56:56","2024-11-05 06:04:56",273,Delivered
1358,86,"2024-11-24 09:42:56","2024-11-24 09:54:56",1357,Delivered
1359,254,"2024-11-16 05:59:56","2024-11-16 06:12:56",1062,Delivered
1360,169,"2024-11-21 17:39:56","2024-11-21 17:51:56",1482,Delivered
1362,26,"2024-11-09 02:14:56","2024-11-09 02:26:56",415,Delivered
1364,80,"2024-11-05 09:48:56","2024-11-05 10:02:56",613,Delivered
1365,178,"2024-11-19 11:13:56","2024-11-19 11:21:56",1352,Delivered
1367,4,"2024-11-03 05:43:56","2024-11-03 05:52:56",1281,Delivered
1376,220,"2024-11-19 05:12:56","2024-11-19 05:26:56",632,Delivered
1377,94,"2024-11-13 19:23:56","2024-11-13 19:33:56",147,Delivered
1385,110,"2024-11-18 15:27:56","2024-11-18 15:42:56",1434,Delivered
1386,170,"2024-11-09 01:07:56",,768,Cancelled
1388,108,"2024-11-03 15:15:56","2024-11-03 15:26:56",641,Delivered
1389,71,"2024-11-17 16:23:56","2024-11-17 16:37:56",563,Delivered
1390,269,"2024-11-10 06:49:56","2024-11-10 07:01:56",412,Delivered
1395,181,"2024-11-08 10:06:56","2024-11-08 10:22:56",1381,Delivered
1396,178,"2024-11-11 17:53:56","2024-11-11 18:01:56",293,Delivered
1397,14,"2024-11-09 18:14:56","2024-11-09 18:25:56",1153,Delivered
1399,90,"2024-11-04 06:26:56","2024-11-04 06:38:56",361,Delivered
1400,126,"2024-11-11 23:50:56","2024-11-12 00:03:56",995,Delivered
1402,215,"2024-11-02 11:08:56","2024-11-02 11:20:56",267,Delivered
1408,95,"2024-11-20 07:04:56","2024-11-20 07:13:56",1136,Delivered
1409,145,"2024-11-20 07:11:56","2024-11-20 07:19:56",466,Delivered
1411,267,"2024-11-01 09:00:56","2024-11-01 09:12:56",251,Delivered
1429,292,"2024-11-19 02:19:56","2024-11-19 02:27:56",1205,Delivered
1433,95,"2024-11-13 23:12:56","2024-11-13 23:24:56",892,Delivered
1434,15,"2024-11-08 17:19:56","2024-11-08 17:30:56",1112,Delivered
1435,112,"2024-11-22 16:00:56","2024-11-22 16:09:56",515,Delivered
1440,261,"2024-11-22 03:45:56","2024-11-22 03:57:56",520,Delivered
1445,203,"2024-11-23 05:14:56","2024-11-23 05:29:56",537,Delivered
1451,113,"2024-11-05 02:18:56","2024-11-05 02:35:56",1490,Delivered
1455,44,"2024-11-24 01:18:56","2024-11-24 01:29:56",621,Delivered
1456,208,"2024-11-09 19:27:56","2024-11-09 19:36:56",1086,Delivered
1460,212,"2024-11-20 06:50:56","2024-11-20 07:06:56",311,Delivered
1463,3,"2024-11-13 14:41:56","2024-11-13 14:53:56",1495,Delivered
1471,91,"2024-11-17 14:45:56","2024-11-17 14:57:56",988,Delivered
1473,191,"2024-11-21 04:43:56","2024-11-21 04:51:56",918,Delivered
1474,106,"2024-11-03 07:27:56","2024-11-03 07:39:56",993,Delivered
1479,289,"2024-11-07 23:06:56","2024-11-07 23:14:56",1115,Delivered
1481,62,"2024-11-01 17:25:56","2024-11-01 17:36:56",379,Delivered
1485,17,"2024-11-17 19:22:56","2024-11-17 19:33:56",937,Delivered
1492,249,"2024-11-18 21:14:56","2024-11-18 21:27:56",336,Delivered
1493,240,"2024-11-12 01:06:56","2024-11-12 01:16:56",1394,Delivered
1498,180,"2024-11-12 12:47:56","2024-11-12 12:55:56",1056,Delivered
1504,47,"2024-11-19 06:46:56","2024-11-19 07:00:56",1439,Delivered
1511,205,"2024-11-18 10:26:56","2024-11-18 10:41:56",1228,Delivered
1512,265,"2024-11-06 08:14:56","2024-11-06 08:31:56",571,Delivered
1514,233,"2024-11-20 18:04:56","2024-11-20 18:17:56",949,Delivered
1520,231,"2024-11-05 14:39:56","2024-11-05 14:49:56",1493,Delivered
1521,58,"2024-11-10 07:04:56","2024-11-10 07:15:56",951,Delivered
1523,60,"2024-11-17 00:17:56","2024-11-17 00:31:56",1303,Delivered
1534,18,"2024-11-12 09:41:56","2024-11-12 09:49:56",1226,Delivered
1537,93,"2024-11-23 16:34:56","2024-11-23 16:50:56",1384,Delivered
1538,247,"2024-11-11 02:46:56","2024-11-11 02:59:56",1282,Delivered
1539,115,"2024-11-21 07:56:56","2024-11-21 08:12:56",914,Delivered
1540,41,"2024-11-07 01:22:56","2024-11-07 01:35:56",699,Delivered
1543,233,"2024-11-20 10:32:56","2024-11-20 10:48:56",1263,Delivered
1544,171,"2024-11-07 09:12:56","2024-11-07 09:27:56",991,Delivered
1546,188,"2024-11-20 20:36:56","2024-11-20 20:53:56",1289,Delivered
1552,113,"2024-11-17 20:42:56","2024-11-17 20:55:56",336,Delivered
1553,129,"2024-11-24 01:56:56","2024-11-24 02:09:56",217,Delivered
1557,23,"2024-11-09 09:01:56","2024-11-09 09:14:56",954,Delivered
1558,212,"2024-11-09 19:02:56","2024-11-09 19:19:56",826,Delivered
1561,202,"2024-11-10 15:25:56","2024-11-10 15:35:56",1231,Delivered
1564,64,"2024-11-13 11:34:56","2024-11-13 11:46:56",647,Delivered
1566,24,"2024-11-13 16:24:56","2024-11-13 16:38:56",331,Delivered
1570,272,"2024-11-01 17:31:56","2024-11-01 17:46:56",347,Delivered
1576,265,"2024-11-09 09:02:56","2024-11-09 09:19:56",1139,Delivered
1577,269,"2024-11-06 18:56:56","2024-11-06 19:09:56",879,Delivered
1579,33,"2024-11-22 23:15:56","2024-11-22 23:30:56",857,Delivered
1580,238,"2024-11-18 22:10:56","2024-11-18 22:25:56",249,Delivered
1582,19,"2024-11-05 19:05:56","2024-11-05 19:20:56",1321,Delivered
1588,240,"2024-11-14 03:43:56","2024-11-14 03:51:56",725,Delivered
1593,39,"2024-11-01 07:06:56","2024-11-01 07:15:56",1262,Delivered
1602,75,"2024-11-04 22:40:56","2024-11-04 22:54:56",674,Delivered
1606,61,"2024-11-19 10:10:56","2024-11-19 10:20:56",545,Delivered
1607,4,"2024-11-20 06:35:56","2024-11-20 06:52:56",810,Delivered
1608,143,"2024-11-01 06:06:56","2024-11-01 06:19:56",244,Delivered
1611,190,"2024-11-09 18:01:56","2024-11-09 18:15:56",772,Delivered
1613,222,"2024-11-16 09:09:56","2024-11-16 09:20:56",516,Delivered
1617,187,"2024-11-03 12:20:56","2024-11-03 12:33:56",461,Delivered
1621,252,"2024-11-14 03:50:56","2024-11-14 04:05:56",1473,Delivered
1625,38,"2024-11-24 09:36:56","2024-11-24 09:47:56",504,Delivered
1626,139,"2024-11-16 00:27:56","2024-11-16 00:41:56",1500,Delivered
1627,29,"2024-11-12 04:59:56","2024-11-12 05:16:56",485,Delivered
1628,130,"2024-11-14 12:01:56","2024-11-14 12:09:56",1141,Delivered
1629,13,"2024-11-17 18:28:56","2024-11-17 18:43:56",468,Delivered
1630,90,"2024-11-04 13:19:56","2024-11-04 13:33:56",561,Delivered
1632,178,"2024-11-05 07:28:56","2024-11-05 07:40:56",757,Delivered
1633,63,"2024-11-07 07:59:56","2024-11-07 08:07:56",701,Delivered
1638,71,"2024-11-01 04:48:56","2024-11-01 05:03:56",1472,Delivered
1640,85,"2024-11-18 21:36:56","2024-11-18 21:45:56",149,Delivered
1641,235,"2024-11-12 16:48:56","2024-11-12 16:59:56",1118,Delivered
1643,88,"2024-11-04 00:45:56","2024-11-04 00:54:56",882,Delivered
1645,254,"2024-11-05 22:46:56","2024-11-05 22:57:56",197,Delivered
1646,221,"2024-11-15 00:22:56","2024-11-15 00:34:56",1158,Delivered
1649,99,"2024-11-19 19:12:56","2024-11-19 19:21:56",761,Delivered
1652,237,"2024-11-12 14:19:56","2024-11-12 14:33:56",158,Delivered
1653,226,"2024-11-21 05:18:56","2024-11-21 05:32:56",1110,Delivered
1654,277,"2024-11-05 22:34:56","2024-11-05 22:47:56",163,Delivered
1657,214,"2024-11-06 04:41:56","2024-11-06 04:49:56",603,Delivered
1658,170,"2024-11-16 11:46:56","2024-11-16 11:56:56",765,Delivered
1663,230,"2024-11-05 12:23:56","2024-11-05 12:38:56",492,Delivered
1664,91,"2024-11-08 21:00:56","2024-11-08 21:16:56",414,Delivered
1666,110,"2024-11-19 06:43:56","2024-11-19 06:59:56",1458,Delivered
1668,247,"2024-11-22 19:52:56","2024-11-22 20:06:56",1400,Delivered
1671,212,"2024-11-04 19:00:56","2024-11-04 19:10:56",1457,Delivered
1673,74,"2024-11-16 04:17:56","2024-11-16 04:29:56",548,Delivered
1674,140,"2024-11-21 19:31:56","2024-11-21 19:41:56",945,Delivered
1676,179,"2024-11-22 07:51:56","2024-11-22 08:07:56",1022,Delivered
1678,284,"2024-11-06 00:30:56","2024-11-06 00:44:56",1374,Delivered
1682,170,"2024-11-14 01:43:56","2024-11-14 01:59:56",824,Delivered
1686,296,"2024-11-16 17:26:56","2024-11-16 17:37:56",561,Delivered
1687,55,"2024-11-11 18:06:56","2024-11-11 18:14:56",566,Delivered
1688,23,"2024-11-24 02:21:56","2024-11-24 02:35:56",1408,Delivered
1689,286,"2024-11-21 10:14:56","2024-11-21 10:27:56",528,Delivered
1690,86,"2024-11-22 04:20:56","2024-11-22 04:29:56",1387,Delivered
1691,76,"2024-11-14 00:13:56","2024-11-14 00:23:56",189,Delivered
1694,139,"2024-11-10 10:26:56","2024-11-10 10:42:56",1042,Delivered
1697,13,"2024-11-18 05:08:56","2024-11-18 05:22:56",982,Delivered
1700,93,"2024-11-24 01:00:56","2024-11-24 01:13:56",475,Delivered
1701,113,"2024-11-17 21:14:56","2024-11-17 21:22:56",472,Delivered
1707,71,"2024-11-19 11:00:56","2024-11-19 11:15:56",232,Delivered
1712,11,"2024-11-11 22:10:56","2024-11-11 22:23:56",705,Delivered
1713,76,"2024-11-18 11:23:56","2024-11-18 11:33:56",1361,Delivered
1716,12,"2024-11-17 00:14:56","2024-11-17 00:26:56",359,Delivered
1717,226,"2024-11-23 11:51:56","2024-11-23 12:06:56",112,Delivered
1721,127,"2024-11-04 06:26:56","2024-11-04 06:35:56",848,Delivered
1722,61,"2024-11-21 09:13:56","2024-11-21 09:23:56",1454,Delivered
1725,185,"2024-11-05 16:22:56","2024-11-05 16:34:56",964,Delivered
1727,204,"2024-11-09 15:21:56","2024-11-09 15:32:56",1048,Delivered
1728,110,"2024-11-12 22:50:56","2024-11-12 23:05:56",759,Delivered
1729,144,"2024-11-23 09:28:56","2024-11-23 09:45:56",512,Delivered
1730,158,"2024-11-04 21:16:56","2024-11-04 21:29:56",816,Delivered
1731,108,"2024-11-21 14:58:56","2024-11-21 15:07:56",180,Delivered
1733,25,"2024-11-09 14:17:56","2024-11-09 14:34:56",102,Delivered
1734,176,"2024-11-20 19:56:56","2024-11-20 20:05:56",498,Delivered
1736,121,"2024-11-01 12:01:56","2024-11-01 12:14:56",1496,Delivered
1737,168,"2024-11-09 21:03:56","2024-11-09 21:13:56",235,Delivered
1738,275,"2024-11-10 20:56:56","2024-11-10 21:04:56",529,Delivered
1739,267,"2024-11-19 11:10:56","2024-11-19 11:20:56",209,Delivered
1740,110,"2024-11-05 12:38:56","2024-11-05 12:49:56",517,Delivered
1743,285,"2024-11-23 16:24:56","2024-11-23 16:38:56",1304,Delivered
1744,246,"2024-11-22 09:10:56","2024-11-22 09:25:56",533,Delivered
1748,61,"2024-11-11 08:23:56","2024-11-11 08:40:56",282,Delivered
1753,124,"2024-11-18 00:29:56","2024-11-18 00:42:56",379,Delivered
1755,203,"2024-11-10 22:12:56","2024-11-10 22:26:56",418,Delivered
1761,31,"2024-11-17 06:10:56","2024-11-17 06:22:56",1015,Delivered
1763,242,"2024-11-08 08:54:56","2024-11-08 09:03:56",1180,Delivered
1769,64,"2024-11-10 16:25:56","2024-11-10 16:37:56",1001,Delivered
1773,63,"2024-11-21 09:08:56","2024-11-21 09:16:56",1190,Delivered
